,property_price
60058,60000.0
60059,98000.0
60060,135000.0
60062,207000.0
60063,216000.0
60065,325000.0
60066,440000.0
60068,235000.0
60069,149000.0
60070,55000.0
60075,185000.0
60077,99900.0
60079,140000.0
60082,425000.0
60088,180000.0
60091,135000.0
60095,82000.0
60097,114999.0
60109,140000.0
60110,68000.0
60111,220000.0
60118,115000.0
60119,93800.0
60120,240000.0
60121,95000.0
60125,149000.0
60137,129999.0
60138,138000.0
60139,250000.0
60209,220000.0
60234,294000.0
60239,325000.0
60240,86000.0
60266,110000.0
60267,185000.0
60268,110000.0
60272,194000.0
60273,149000.0
60274,128000.0
60275,690000.0
60276,155000.0
60279,78450.0
60295,650000.0
60296,11000.0
60304,730000.0
60312,85000.0
60318,169000.0
60319,125000.0
60322,170000.0
60325,330000.0
60393,90000.0
60394,135000.0
60395,105000.0
60396,82000.0
60398,60000.0
60401,193900.0
60409,529000.0
60438,169999.0
60439,169999.0
60440,139500.0
60443,139500.0
60446,134800.0
60460,230000.0
60461,110000.0
60462,250000.0
60471,180000.0
60529,149900.0
60635,37500.0
60651,90000.0
60652,119900.0
60661,87000.0
60664,70000.0
60668,110000.0
60671,165000.0
60674,170000.0
60680,180000.0
60685,112000.0
60698,159000.0
60699,250000.0
60702,195000.0
60706,123000.0
60708,75000.0
60710,240000.0
60712,155000.0
60730,570000.0
60731,199900.0
60738,66000.0
60740,99000.0
60741,45000.0
60746,106000.0
60759,80052.0
60776,135000.0
60777,45000.0
60788,1800000.0
60789,99000.0
60791,103000.0
60792,105000.0
60793,87000.0
60794,107000.0
60795,96000.0
60796,110000.0
60797,109000.0
60820,124800.0
60822,99900.0
60838,269000.0
60839,245000.0
60841,109000.0
60931,70000.0
60932,165000.0
60939,67500.0
60940,70000.0
60942,150000.0
60944,59000.0
60946,125000.0
60954,85000.0
60956,625771.0
60957,118000.0
60997,780000.0
61001,149900.0
61003,427000.0
61004,149000.0
61015,260000.0
61017,110000.0
61018,230000.0
61019,129000.0
61022,245000.0
61024,78000.0
61026,179000.0
61027,33900.0
61028,33600.0
61029,70000.0
61030,35500.0
61032,75000.0
61041,92000.0
61042,388000.0
61048,35000.0
61056,289000.0
61067,75500.0
61068,69500.0
61069,208000.0
61088,87000.0
61089,210000.0
61091,255000.0
61092,169000.0
61099,150000.0
61112,259200.0
61118,135000.0
61119,135000.0
61122,124000.0
61123,109900.0
61124,588000.0
61125,109900.0
61128,130000.0
61129,160000.0
61130,175000.0
61131,110000.0
61133,84000.0
61136,175000.0
61142,189000.0
61146,239500.0
61148,140000.0
61149,130000.0
61150,180000.0
61162,155000.0
61163,130000.0
61164,270000.0
61325,515000.0
61352,120000.0
61431,340000.0
61432,670000.0
61457,386000.0
61528,500000.0
61529,275000.0
61531,143000.0
61532,180000.0
61542,320000.0
61568,500000.0
61570,200000.0
61571,280000.0
61809,54000.0
61810,176000.0
61811,120000.0
61812,134134.0
61813,66120.0
61817,57400.0
61818,155000.0
61819,33350.0
61820,36000.0
61822,34500.0
61823,51000.0
61871,67000.0
61892,198300.0
61893,139000.0
61896,100000.0
61914,79000.0
61915,259000.0
61919,198000.0
61920,179000.0
61922,95000.0
61925,155000.0
61926,130000.0
61927,139000.0
61928,68500.0
61933,64500.0
61942,66200.0
61943,130000.0
61948,99500.0
61950,70000.0
61951,88000.0
61953,69900.0
61954,105000.0
61955,118000.0
61957,82000.0
61959,95000.0
61960,95000.0
61961,140000.0
61963,138000.0
61964,110000.0
61965,210000.0
61967,169500.0
61968,1200000.0
61969,82000.0
61971,220000.0
61973,599000.0
61974,71500.0
61977,199000.0
61978,298000.0
61979,340000.0
61981,81900.0
61983,280000.0
61984,259000.0
61986,113000.0
61988,130000.0
61991,229000.0
61992,75000.0
61993,700000.0
61994,99000.0
61995,69900.0
61997,110000.0
62000,142000.0
62002,335000.0
62003,129000.0
62005,175000.0
62007,69000.0
62008,92000.0
62009,79500.0
62010,210000.0
62011,78500.0
62012,299000.0
62013,84000.0
62014,64000.0
62015,23500.0
62016,140000.0
62019,138000.0
62072,67000.0
62074,88000.0
62075,235000.0
62076,110000.0
62077,145000.0
62078,149000.0
62079,125000.0
62080,82000.0
62082,175000.0
62084,178000.0
62085,99000.0
62088,89000.0
62090,269000.0
62092,156000.0
62094,495000.0
62099,90000.0
62100,249000.0
62101,220000.0
62102,110000.0
62105,175000.0
62107,98000.0
62109,125000.0
62112,45000.0
62185,46900.0
62186,105000.0
62208,140000.0
62209,139800.0
62210,138000.0
62212,172000.0
62213,75000.0
62214,265000.0
62217,485000.0
62219,110000.0
62223,80000.0
62224,349000.0
62226,99000.0
62227,280000.0
62228,79500.0
62229,420000.0
62230,295000.0
62231,165000.0
62232,160000.0
62234,260000.0
62235,155000.0
62237,155000.0
62241,105000.0
62242,165000.0
62257,62000.0
62261,55000.0
62262,63000.0
62263,89900.0
62264,73000.0
62266,143000.0
62267,80000.0
62268,89000.0
62269,79900.0
62271,187900.0
62272,285602.0
62273,415000.0
62275,150000.0
62276,153000.0
62279,135000.0
62280,185000.0
62283,79500.0
62284,160000.0
62286,220000.0
62287,225000.0
62291,140000.0
62293,145000.0
62295,85000.0
62296,76300.0
62297,110000.0
62298,84000.0
62302,105000.0
62303,84000.0
62315,85000.0
62316,155000.0
62317,120000.0
62345,86000.0
62348,72000.0
62353,189000.0
62355,83000.0
62357,279000.0
62359,73000.0
62361,105000.0
62362,179999.0
62363,112000.0
62373,59500.0
62374,125000.0
62384,129000.0
62386,75000.0
62387,48000.0
62388,79000.0
62390,105000.0
62393,92000.0
62395,78000.0
62398,150000.0
62402,280000.0
62403,215000.0
62404,79000.0
62405,520000.0
62409,75000.0
62411,64590.0
62412,160000.0
62413,35000.0
62414,45000.0
62416,69000.0
62428,2300000.0
62430,92000.0
62431,56700.0
62435,56700.0
62437,56700.0
62439,56700.0
62441,230000.0
62445,128000.0
62447,88000.0
62450,125000.0
62497,185000.0
62498,79500.0
62499,145000.0
62500,61000.0
62501,80000.0
62506,268000.0
62509,69000.0
62510,155000.0
62522,110000.0
62602,132000.0
62606,149500.0
62607,250000.0
62609,297000.0
62613,150000.0
62673,110000.0
62726,228000.0
62830,49000.0
62838,115000.0
62839,122000.0
62841,56000.0
62846,103000.0
62847,154000.0
62851,145000.0
62855,308000.0
62856,145000.0
62858,400000.0
62859,1170000.0
62860,420000.0
62862,380000.0
62864,192000.0
62866,110000.0
62869,212000.0
62871,470000.0
62874,620000.0
62875,840000.0
62876,125000.0
62877,165000.0
62879,1250000.0
62880,210000.0
62881,154000.0
62882,530000.0
62883,130000.0
62884,260000.0
62887,57000.0
62897,152000.0
62900,298000.0
62901,280000.0
62903,350000.0
62907,1300000.0
62908,1620000.0
62909,335000.0
62910,595000.0
62911,580000.0
62912,120000.0
62916,53000.0
62977,100000.0
62979,279000.0
62980,120000.0
62984,1000000.0
62986,230000.0
62991,570000.0
62994,153000.0
62996,115000.0
62998,155000.0
63004,99000.0
63005,135000.0
63009,145000.0
63015,138000.0
63016,99000.0
63017,53000.0
63022,350000.0
63032,145000.0
63034,280000.0
63039,179000.0
63054,395000.0
63060,150000.0
63061,125000.0
63062,113900.0
63063,95700.0
63079,185000.0
63080,248000.0
63123,495000.0
63129,315000.0
63130,110000.0
63131,126000.0
63136,68000.0
63152,113000.0
63273,459000.0
63277,550000.0
63338,450000.0
63402,315000.0
63600,75000.0
63646,145000.0
63647,130000.0
63648,75000.0
63651,148000.0
63654,118000.0
63655,105000.0
63656,160000.0
63657,92000.0
63658,135000.0
63659,140000.0
63672,174000.0
63673,330000.0
63674,174705.0
63676,136372.0
63677,82000.0
63681,348000.0
63682,112000.0
63684,94500.0
63687,180000.0
63689,270000.0
63693,349000.0
63694,109000.0
63700,80000.0
63701,75000.0
63702,100000.0
63708,50000.0
63709,245000.0
63711,479000.0
63714,375000.0
63715,410000.0
63719,95000.0
63721,89000.0
63725,84000.0
63730,215000.0
63732,129000.0
63740,119000.0
63742,212000.0
63743,115000.0
63744,155000.0
63747,595000.0
63748,230000.0
63749,440000.0
63751,210000.0
63753,220000.0
63756,278000.0
63761,1380000.0
63762,369000.0
63831,1020000.0
63832,249000.0
63834,169000.0
63836,109000.0
63838,220000.0
63841,110000.0
63845,410000.0
63848,143000.0
63849,220000.0
63850,72000.0
63851,108000.0
63852,129000.0
63854,169000.0
63855,145000.0
63856,770000.0
63857,490000.0
63859,139000.0
63860,729000.0
63863,71900.0
63867,119000.0
63868,90000.0
63869,89900.0
63886,130000.0
63905,144000.0
63907,215000.0
63908,390000.0
63909,150000.0
63911,270000.0
63913,115000.0
63914,679000.0
63929,460000.0
63931,189000.0
63932,128000.0
63933,380000.0
63934,149000.0
63937,145000.0
63939,225000.0
63941,370000.0
63942,65000.0
63943,375000.0
63944,220000.0
63945,149000.0
63951,92000.0
63953,450000.0
63956,385000.0
63957,125000.0
63959,95000.0
63965,73000.0
63966,57000.0
63967,200000.0
63980,439000.0
64001,259000.0
64002,180000.0
64003,149000.0
64014,53000.0
64020,200000.0
64022,89000.0
64023,117000.0
64024,209000.0
64027,215000.0
64034,225000.0
64039,95000.0
64063,695000.0
64066,129000.0
64068,58000.0
64071,250000.0
64074,260000.0
64078,99000.0
64079,199000.0
64124,140000.0
64126,77500.0
64241,159000.0
64243,155000.0
64244,122000.0
64299,195000.0
64300,125000.0
64301,98000.0
64324,270000.0
64327,62000.0
64335,67500.0
64336,69000.0
64337,169900.0
64343,122000.0
64358,235000.0
64360,188000.0
64362,97000.0
64364,206000.0
64365,242000.0
64368,179000.0
64371,125000.0
64373,149000.0
64403,110000.0
64406,60000.0
64407,185000.0
64408,120000.0
64409,155000.0
64412,105000.0
64413,574900.0
64415,140000.0
64416,850000.0
64444,78000.0
64445,265000.0
64448,82000.0
64451,68000.0
64455,137500.0
64461,62900.0
64462,109900.0
64464,92000.0
64467,89500.0
64469,150000.0
64472,275400.0
64474,280600.0
64479,165000.0
64484,135000.0
64486,72900.0
64505,123000.0
64523,92000.0
64525,185000.0
64526,110000.0
64539,64900.0
64573,129000.0
64579,150000.0
64580,130000.0
64611,240000.0
64612,48500.0
64614,149000.0
64615,168000.0
64617,168000.0
64618,168000.0
64619,189000.0
64620,105000.0
64646,65000.0
64647,149000.0
64648,245000.0
64655,145000.0
64656,242000.0
64663,99000.0
64671,147000.0
64673,169500.0
64674,178000.0
64694,375000.0
64695,285000.0
64697,115000.0
64698,200000.0
64699,139000.0
64710,149000.0
64711,120000.0
64712,179000.0
64713,199500.0
64715,109000.0
64718,139900.0
64740,287000.0
64869,590000.0
64883,70000.0
64884,290000.0
64903,386000.0
64914,620000.0
64915,540000.0
64994,500000.0
64997,199000.0
64999,340000.0
65000,180000.0
65033,95000.0
65035,260000.0
65039,360000.0
65224,140000.0
65227,110000.0
65228,145000.0
65229,50000.0
65233,115710.0
65278,90000.0
65279,269000.0
65283,95000.0
65285,295000.0
65286,185000.0
65287,96000.0
65288,85000.0
65289,95000.0
65291,115000.0
65322,134000.0
65323,159000.0
65325,241600.0
65327,195000.0
65332,595000.0
65334,450000.0
65335,128000.0
65336,68500.0
65337,200000.0
65338,69000.0
65341,110000.0
65342,137900.0
65343,83000.0
65344,91000.0
65345,79500.0
65346,165000.0
65349,88000.0
65350,50000.0
65351,61000.0
65355,263000.0
65360,108000.0
65362,198000.0
65363,242000.0
65364,128000.0
65365,162000.0
65366,125000.0
65367,113000.0
65368,205000.0
65369,197500.0
65370,119900.0
65377,99000.0
65380,130000.0
65381,274000.0
65382,125000.0
65384,760000.0
65385,120000.0
65386,75000.0
65388,230000.0
65391,64500.0
65392,67000.0
65394,115000.0
65397,210000.0
65398,112000.0
65400,95000.0
65404,115000.0
65406,124000.0
65407,169000.0
65408,89000.0
65409,212000.0
65413,105000.0
65414,89000.0
65420,1300000.0
65422,179000.0
65474,85000.0
65475,64900.0
65476,29000.0
65481,340000.0
65482,112499.0
65484,160000.0
65485,69000.0
65489,118000.0
65491,128000.0
65492,270000.0
65493,105000.0
65496,175000.0
65500,155000.0
65502,97000.0
65503,370000.0
65504,89500.0
65505,270000.0
65506,225329.0
65507,155000.0
65510,35000.0
65511,95000.0
65518,123000.0
65520,205000.0
65521,161149.0
65522,115000.0
65523,265000.0
65546,250000.0
65547,160000.0
65550,99000.0
65552,155000.0
65554,123000.0
65555,165000.0
65556,61900.0
65559,88000.0
65563,150000.0
65564,188000.0
65567,75000.0
65569,105000.0
65575,43530.0
65577,98000.0
65579,320000.0
65580,239000.0
65581,199000.0
65582,98000.0
65583,45000.0
65584,125001.0
65585,170000.0
65586,94000.0
65587,175000.0
65588,120000.0
65590,135000.0
65592,334100.0
65593,276990.0
65594,139900.0
65596,349000.0
65597,153000.0
65598,70000.0
65599,62000.0
65602,80000.0
65603,230000.0
65605,85000.0
65606,178000.0
65607,87000.0
65608,423800.0
65609,125000.0
65611,420000.0
65614,185000.0
65615,80000.0
65616,210100.0
65617,258900.0
65618,251400.0
65621,314000.0
65622,251100.0
65623,185000.0
65624,205200.0
65626,245000.0
65629,68000.0
65630,198100.0
65632,230000.0
65633,239500.0
65634,109000.0
65635,68200.0
65637,78000.0
65638,145000.0
65639,189000.0
65641,59000.0
65642,65000.0
65645,78000.0
65646,48000.0
65647,105000.0
65657,210000.0
65658,170000.0
65659,83000.0
65695,139000.0
65698,99000.0
65700,182000.0
65703,89000.0
65704,160000.0
65707,69900.0
65720,55000.0
65728,116000.0
65729,135000.0
65730,85000.0
65732,72000.0
65733,290000.0
65734,78000.0
65738,155000.0
65740,110000.0
65742,144000.0
65745,85000.0
65761,179000.0
65764,398000.0
65767,138000.0
65769,84000.0
65771,298000.0
65772,158000.0
65773,205000.0
65774,209000.0
65777,125000.0
65778,209000.0
65779,193000.0
65781,124000.0
65785,70000.0
65788,215000.0
65789,89000.0
65792,83000.0
65793,199000.0
65796,119900.0
65798,263000.0
65844,59900.0
65846,65000.0
65847,61000.0
65854,85000.0
65856,79900.0
65863,140000.0
65864,49000.0
65919,305000.0
65920,185000.0
65925,329000.0
65927,85000.0
65928,189000.0
65931,205000.0
65932,93000.0
65934,120000.0
65935,105000.0
65938,215000.0
65948,72000.0
65949,120000.0
65950,135000.0
65961,199000.0
65962,289000.0
66176,174900.0
66235,285000.0
66237,230000.0
66284,299000.0
66393,95000.0
66428,90000.0
66430,95000.0
66441,148000.0
66442,79000.0
66443,85000.0
66444,75000.0
66445,80316.0
66447,150000.0
66451,97000.0
66455,99000.0
66457,59000.0
66458,163000.0
66459,65000.0
66461,78000.0
66469,299000.0
66470,220000.0
66473,149000.0
66474,150000.0
66477,550000.0
66478,158000.0
66482,310000.0
66485,150000.0
66486,146800.0
66487,160000.0
66488,260000.0
66489,51000.0
66492,65000.0
66493,125500.0
66494,135000.0
66495,94999.0
66496,84000.0
66499,850000.0
66502,316242.0
66503,230000.0
66506,85900.0
66508,87500.0
66509,56000.0
66512,88900.0
66513,275000.0
66515,149000.0
66519,89900.0
66520,160000.0
66523,225000.0
66524,105553.0
66525,134000.0
66526,180000.0
66528,136000.0
66530,140000.0
66531,82900.0
66532,273900.0
66533,245000.0
66535,130000.0
66607,165000.0
66609,79500.0
66611,92000.0
66613,159000.0
66614,398000.0
66615,234980.0
66616,99900.0
66618,116000.0
66620,112000.0
66624,98000.0
66626,99500.0
66627,269000.0
66628,590000.0
66629,690000.0
66630,85000.0
66636,209000.0
66637,91000.0
66639,120000.0
66641,93000.0
66642,114000.0
66679,123000.0
66680,450000.0
66681,185000.0
66682,143000.0
66686,490000.0
66687,218000.0
66689,545000.0
66690,93000.0
66698,489000.0
66705,275400.0
66714,60000.0
66715,212000.0
66716,229000.0
66721,75000.0
66725,100000.0
66727,159999.0
66729,198000.0
66730,125000.0
66731,78000.0
66735,150000.0
66736,107000.0
66740,117000.0
66741,82000.0
66742,99000.0
66743,85000.0
66744,68000.0
66745,91500.0
66748,62945.0
66749,74999.0
66751,75000.0
66752,93847.0
66758,120000.0
66760,125000.0
66764,74000.0
66788,255000.0
66792,260000.0
66793,96300.0
66794,379000.0
66796,75000.0
66797,85000.0
66798,78500.0
66800,479000.0
66802,198500.0
66803,319000.0
66804,77243.0
66807,108000.0
66808,222000.0
66810,59000.0
66812,280000.0
66814,249000.0
66815,169000.0
66817,68000.0
66824,49000.0
66825,125000.0
66826,142000.0
66827,80000.0
66828,66000.0
66835,93600.0
66837,420000.0
66838,139000.0
66840,90000.0
66862,439900.0
66863,440000.0
66874,90000.0
66875,365000.0
66876,105000.0
66877,182000.0
66878,198000.0
66880,89999.0
66882,149000.0
66912,160000.0
66914,248000.0
66916,67500.0
66919,107000.0
66980,99000.0
66981,158000.0
66984,220000.0
66985,168000.0
66992,290000.0
66996,190000.0
67113,195000.0
67114,640000.0
67135,595000.0
67185,426000.0
67295,42000.0
67321,125000.0
67322,179000.0
67325,99000.0
67339,250000.0
67344,490000.0
67346,95000.0
67348,44900.0
67351,79500.0
67352,210000.0
67353,55000.0
67354,259000.0
67355,59000.0
67356,250000.0
67357,55000.0
67358,67500.0
67360,145500.0
67361,306500.0
67362,169000.0
67363,230100.0
67369,44000.0
67370,490000.0
67371,96140.0
67375,180000.0
67378,345000.0
67383,50000.0
67387,135000.0
67388,290000.0
67389,80000.0
67394,530000.0
67395,350000.0
67396,235000.0
67399,150000.0
67400,168000.0
67401,139000.0
67405,490000.0
67409,820000.0
67411,120000.0
67480,169000.0
67482,190000.0
67483,110000.0
67486,190000.0
67487,165000.0
67488,182000.0
67489,166950.0
67491,115000.0
67533,99000.0
67534,350000.0
67535,490000.0
67543,298000.0
67544,490000.0
67545,1650000.0
67550,53000.0
67551,85000.0
67552,110000.0
67553,79500.0
67557,99990.0
67558,80000.0
67559,130000.0
67560,110000.0
67561,325000.0
67569,450000.0
67572,115000.0
67573,115000.0
67574,290000.0
67581,59000.0
67587,80000.0
67598,125000.0
67599,90000.0
67601,350000.0
67603,76000.0
67606,104000.0
67607,149500.0
67608,110000.0
67612,595000.0
67613,92000.0
67620,298000.0
67622,55000.0
67624,155000.0
67625,89000.0
67629,84000.0
67639,380000.0
67640,390000.0
67641,450000.0
67643,99000.0
67644,81000.0
67649,148000.0
67650,395000.0
67652,184000.0
67680,90000.0
67773,57000.0
67784,75000.0
67785,145000.0
67881,105000.0
67893,230000.0
67895,63000.0
67897,105000.0
67899,149000.0
67900,96000.0
67902,123000.0
67904,145000.0
67944,149000.0
67947,72000.0
67948,145000.0
67949,83700.0
67950,210000.0
67951,92600.0
67953,114800.0
67956,139000.0
67957,106000.0
67959,162500.0
67960,76000.0
67961,150800.0
67962,145500.0
67963,94200.0
67964,118900.0
67965,230000.0
67966,234500.0
67968,149500.0
67969,210000.0
67972,199000.0
67975,300000.0
67978,125000.0
67980,200000.0
67981,135000.0
67982,70000.0
67985,74990.0
67986,62000.0
67987,68000.0
67989,89000.0
67991,165000.0
67992,55000.0
67993,190000.0
68002,860000.0
68005,195000.0
68008,175000.0
68065,2499000.0
68070,69900.0
68071,115000.0
68073,75000.0
68076,189000.0
68078,1300000.0
68079,290000.0
68080,94700.0
68082,113000.0
68083,400000.0
68084,83999.0
68088,399000.0
68089,89000.0
68091,65000.0
68092,219000.0
68096,79034.0
68098,55440.0
68099,1150000.0
68101,264000.0
68103,54400.0
68104,289000.0
68107,280000.0
68109,365000.0
68110,315000.0
68112,205000.0
68115,389000.0
68117,1050000.0
68119,199000.0
68239,63000.0
68240,180000.0
68244,140000.0
68245,210000.0
68258,140000.0
68260,165000.0
68264,105000.0
68265,165000.0
68267,267800.0
68268,165000.0
68270,77000.0
68275,90000.0
68277,850000.0
68279,150000.0
68280,78000.0
68281,109000.0
68304,85000.0
68359,199000.0
68366,140000.0
68367,550000.0
68368,120000.0
68369,230000.0
68370,175000.0
68373,1300000.0
68376,790000.0
68377,95000.0
68380,575000.0
68381,235000.0
68382,105000.0
68385,300000.0
68386,163000.0
68387,179000.0
68388,95000.0
68389,78000.0
68393,325000.0
68405,59000.0
68406,50000.0
68407,64000.0
68410,55000.0
68411,85500.0
68413,139200.0
68414,56000.0
68417,105000.0
68419,179000.0
68420,159900.0
68422,64000.0
68425,139000.0
68426,270000.0
68428,75000.0
68429,146000.0
68431,72000.0
68432,355000.0
68437,179000.0
68438,130000.0
68441,159000.0
68442,91800.0
68446,249000.0
68448,165000.0
68449,115000.0
68453,290000.0
68454,73000.0
68457,83000.0
68459,74000.0
68460,85000.0
68465,138000.0
68471,248000.0
68480,70000.0
68481,130000.0
68482,90000.0
68483,159000.0
68484,179000.0
68485,195000.0
68500,89500.0
68501,150000.0
68503,95000.0
68505,89000.0
68507,169000.0
68607,78000.0
68608,115000.0
68609,150000.0
68611,310000.0
68613,169900.0
68643,475000.0
68645,170000.0
68667,179500.0
68670,195000.0
68675,105000.0
68676,199000.0
68677,260000.0
68693,420000.0
68694,149000.0
68695,147000.0
68701,120000.0
